time,open,high,low,close
2018-07-24,1.9921,2.0202,1.9894,1.9971
2018-07-25,2.0048,2.0099,1.9842,1.9919
2018-07-26,1.997,2.0146,1.9813,1.9992
2018-07-29,1.994,2.0183,1.9863,1.9915
2018-07-30,2.0178,2.0638,2.0101,2.0177
2018-07-31,2.0254,2.0432,2.0202,2.0304
2018-08-01,2.0253,2.0405,2.0021,2.0072
2018-08-02,2.0098,2.0248,1.9967,2.012
2018-08-05,2.0068,2.0247,2.0017,2.017
2018-08-06,2.0357,2.0689,2.0332,2.0561
2018-08-07,2.0459,2.0688,2.0381,2.0586
2018-08-08,2.056,2.0725,2.0482,2.0508
2018-08-09,2.0482,2.0649,2.0299,2.0479
2018-08-12,2.0503,2.058,2.0324,2.0452
2018-08-13,2.0665,2.0805,2.0587,2.0766
2018-08-14,2.0741,2.0867,2.0611,2.0637
2018-08-15,2.0662,2.0917,2.0533,2.0585
2018-08-16,2.0636,2.0658,2.0389,2.0427
2018-08-19,2.0375,2.0529,2.0375,2.0401
2018-08-20,2.0589,2.087,2.0538,2.0767
2018-08-21,2.0742,2.1022,2.0638,2.0817
2018-08-22,2.0792,2.0919,2.0662,2.0842
2018-08-23,2.0765,2.112,2.0739,2.0966
2018-08-26,2.0939,2.1254,2.0863,11.febr
2018-08-27,2.1075,2.1407,2.1023,2.1253
2018-08-28,2.1227,2.1457,2.1125,2.1252
2018-08-29,2.1354,2.1354,2.102,2.1045
2018-08-30,2.102,2.1245,2.0938,2.1041
2018-09-03,2.1065,2.1423,2.0937,2.1142
2018-09-04,2.1355,2.1495,2.1277,2.1328
2018-09-05,2.138,2.1431,2.1148,2.1404
2018-09-06,2.1302,2.1528,2.1247,2.1503
2018-09-09,2.1425,2.1501,2.1271,2.1297
2018-09-10,2.1485,2.174,2.1408,2.1483
2018-09-11,2.1509,2.1636,2.1328,2.1457
2018-09-12,2.1559,2.1609,2.1404,2.1532
2018-09-13,2.1481,2.1631,14.febr,2.1528
2018-09-16,2.1553,2.1681,2.145,2.1578
2018-09-17,2.1613,2.1868,2.1586,2.1714
2018-09-18,2.1765,2.1866,2.1482,2.1815
2018-09-19,2.1636,2.1788,2.1609,2.1711
2018-09-20,2.1763,2.1938,2.158,2.1708
2018-09-23,2.1706,2.1937,2.1655,2.1706
2018-09-24,2.2177,2.2304,2.2047,2.2175
2018-09-25,2.215,2.2227,2.1815,2.202
2018-09-26,2.2097,2.2097,2.1763,2.1865
2018-09-27,2.1968,2.2053,2.1784,2.1964
2018-09-30,2.2039,2.2218,2.1937,2.2125
2018-10-01,2.2311,2.2393,2.2074,2.2201
2018-10-02,2.2175,2.2405,2.215,2.2225
2018-10-03,2.2277,2.2403,2.2121,2.2224
2018-10-04,2.2198,2.2321,2.209,2.2244
2018-10-07,2.2244,2.2244,2.2244,2.2244
2018-10-08,2.2244,2.2524,2.2179,2.2371
2018-10-09,2.2611,2.293,2.2521,2.2687
2018-10-10,2.2738,2.2764,2.2584,2.2736
2018-10-11,2.266,2.2809,2.2608,2.2732
2018-10-14,2.2705,2.3013,2.2628,2.2885
2018-10-15,2.3356,2.3356,2.2933,2.3098
2018-10-16,2.3073,2.3199,2.2994,2.3097
2018-10-17,2.311,2.3249,2.3018,2.3095
2018-10-18,2.3121,2.3245,2.2963,2.3142
2018-10-21,2.3115,2.3243,2.3013,2.3115
2018-10-22,2.3305,2.3457,2.3201,2.3355
2018-10-23,2.338,2.3456,2.3278,2.3353
2018-10-24,2.3328,2.348,2.3249,2.3352
2018-10-25,2.3326,2.3399,2.3193,2.3296
2018-10-28,2.3243,2.3397,2.3038,2.3141
2018-10-29,2.3305,2.3509,2.3278,2.3509
2018-10-30,2.3329,2.3584,2.3276,2.3302
2018-10-31,2.3481,2.3481,2.3121,2.33
2018-11-01,2.3249,2.3552,2.2976,2.3245
2018-11-04,2.3269,2.3371,2.3154,2.3218
2018-11-05,2.3561,2.3688,2.3356,2.356
2018-11-06,2.3534,2.3789,2.3353,2.3507
2018-11-07,2.3584,2.3687,2.3454,2.3557
2018-11-08,2.3583,2.3628,2.3474,2.3551
2018-11-11,2.3551,2.3551,2.3551,2.3551
2018-11-12,2.3525,2.3652,2.3396,2.3447
2018-11-13,2.3739,2.3892,2.3687,2.3789
2018-11-14,2.3815,2.3916,2.3608,2.3916
2018-11-15,2.3659,2.3916,2.345,2.3527
2018-11-18,2.391,2.391,2.3474,2.3551
2018-11-19,2.3818,2.4022,2.3714,2.4022
2018-11-20,2.3893,2.4121,2.3816,2.4044
2018-11-22,2.4039,2.4129,2.3988,2.4065
2018-11-25,2.4051,2.4166,2.3961,2.4012
2018-11-26,2.3959,2.4201,2.3921,2.3996
2018-11-27,2.4176,2.4251,2.3764,2.3917
2018-11-28,2.3866,2.4071,2.3583,2.3762
2018-11-29,2.3608,2.3839,2.345,2.345
2018-12-02,2.3602,2.3705,2.3371,2.3423
2018-12-03,2.3895,2.4277,2.3598,2.4174
2018-12-04,2.4225,2.4225,2.4123,2.4123
2018-12-05,2.4219,2.4321,2.3993,2.407
2018-12-06,2.4095,2.4232,2.3886,2.3937
2018-12-09,2.391,2.4166,2.3756,2.3833
2018-12-10,2.4284,2.4284,2.3767,2.4278
2018-12-11,2.4124,2.4456,2.3945,2.4302
2018-12-12,2.4277,2.4326,2.407,2.4172
2018-12-13,2.4121,2.4275,2.4014,2.4193
2018-12-16,2.4166,2.4243,2.3884,2.391
2018-12-17,2.3998,2.433,2.3765,2.397
2018-12-18,2.3893,2.4123,2.3765,2.402
2018-12-19,2.4071,2.4134,2.3839,2.389
2018-12-20,2.3967,2.4065,2.3629,2.386
2018-12-23,2.3908,2.4164,2.3793,2.3908
2018-12-25,2.3917,2.4559,2.3917,2.4328
2018-12-26,2.4251,2.4482,2.4018,2.4121
2018-12-27,2.4172,2.4475,2.3745,2.3809
2019-01-01,2.46630001,2.46869993,2.41739988,2.42510009
2019-01-02,2.42770004,2.47110009,2.40700006,2.40700006
2019-01-03,2.40700006,2.43729997,2.40700006,2.41420007
2019-01-06,2.42440009,2.42689991,2.40890002,2.40890002
2019-01-07,2.45619988,2.46889997,2.44580007,2.4612
2019-01-08,2.45860004,2.47379994,2.44050002,2.44050002
2019-01-09,2.44309998,2.44799995,2.43009996,2.43260002
2019-01-10,2.43260002,2.43260002,2.42190003,2.42190003
2019-01-13,2.42190003,2.42429996,2.41659999,2.4217
2019-01-14,2.41919994,2.45350003,2.41919994,2.45090008
2019-01-15,2.44829988,2.46359992,2.41230011,2.43280005
2019-01-16,2.41479993,2.43519998,2.40700006,2.40700006
2019-01-17,2.41210008,2.41210008,2.40120006,2.40120006
2019-01-21,2.40630007,2.41129994,2.39849997,2.40109992
2019-01-22,2.43950009,2.44560003,2.40459991,2.40459991
2019-01-23,2.40459991,2.44029999,2.36590004,2.36849999
2019-01-24,2.36849999,2.38860011,2.36800003,2.38089991
2019-01-27,2.38339996,2.39350009,2.38330007,2.39100003
2019-01-28,2.42540002,2.43039989,2.42009997,2.42269993
2019-01-29,2.42529988,2.4302001,2.41739988,2.4224999
2019-01-30,2.4224999,2.43260002,2.39669991,2.39669991
2019-01-31,2.40179992,2.40389991,2.39619994,2.39619994
2019-02-03,2.39619994,2.39619994,2.38330007,2.38579988
2019-02-04,2.42799997,2.43300009,2.41759992,2.42009997
2019-02-05,2.41759992,2.43280005,2.41230011,2.41739988
2019-02-06,2.41739988,2.42510009,2.40440011,2.40700006
2019-02-07,2.42490005,2.42490005,2.40910006,2.42190003
2019-02-10,2.42190003,2.43969989,2.4217,2.43199992
2019-02-11,2.45359993,2.45359993,2.43549991,2.4381001
2019-02-12,2.43549991,2.44819999,2.42770004,2.43280005
2019-02-13,2.44309998,2.44309998,2.42750001,2.42750001
2019-02-14,2.44289994,2.44289994,2.42429996,2.42689991
2019-02-18,2.42939997,2.42939997,2.42409992,2.42670012
2019-02-19,2.45600009,2.45600009,2.44309998,2.44560003
2019-02-20,2.44309998,2.46079993,2.43260002,2.45059991
2019-02-21,2.44799995,2.45059991,2.44499993,2.45009995
2019-02-24,2.45009995,2.45510006,2.4447999,2.44989991
2019-02-25,2.46390009,2.46390009,2.45350003,2.45860004
2019-02-26,2.45860004,2.53290009,2.44309998,2.44819999
2019-02-27,2.44309998,2.44799995,2.43779993,2.44029999
2019-02-28,2.44029999,2.44499993,2.43470001,2.43729997
2019-03-03,2.43980002,2.44219995,2.43199992,2.43199992
2019-03-04,2.46390009,2.46630001,2.45600009,2.45860004
2019-03-05,2.45860004,2.46099997,2.4533,2.45840001
2019-03-06,2.45840001,2.46339989,2.4532001,2.4532001
2019-03-07,2.4532001,2.47059989,2.44749999,2.44749999
2019-03-10,2.4526999,2.4526999,2.43709993,2.43709993
2019-03-11,2.45110011,2.45350003,2.45090008,2.45350003
2019-03-12,2.45090008,2.45840001,2.44560003,2.44560003
2019-03-13,2.44560003,2.44819999,2.44289994,2.4454999
2019-03-14,2.44799995,2.44799995,2.44239998,2.44239998
2019-03-17,2.44239998,2.44740009,2.43969989,2.44219995
2019-03-18,2.46650004,2.46650004,2.45600009,2.46370006
2019-03-19,2.46630001,2.47379994,2.45840001,2.46359992
2019-03-20,2.46609998,2.4762001,2.46079993,2.46600008
2019-03-21,2.46600008,2.46600008,2.4526999,2.4526999
2019-03-24,2.4526999,2.45760012,2.44740009,2.44740009
2019-03-25,2.44740009,2.46370006,2.44740009,2.4612
2019-03-26,2.4612,2.4612,2.42770004,2.43540001
2019-03-27,2.42770004,2.44050002,2.42750001,2.43009996
2019-03-28,2.42750001,2.43260002,2.39369988,2.39619994
2019-03-31,2.40140009,2.41659999,2.38330007,2.38579988
2019-04-01,2.41790009,2.43569994,2.41770005,2.43050003
2019-04-02,2.43050003,2.43300009,2.42779994,2.42779994
2019-04-03,2.42779994,2.43540001,2.42770004,2.42770004
2019-04-04,2.42770004,2.43280005,2.42720008,2.42720008
2019-04-07,2.4296999,2.4296999,2.42190003,2.42190003
2019-04-08,2.43050003,2.43549991,2.42009997,2.42269993
2019-04-09,2.43039989,2.43540001,2.41739988,2.41739988
2019-04-10,2.41739988,2.43779993,2.41720009,2.42490005
2019-04-11,2.42490005,2.43470001,2.41930008,2.43210006
2019-04-14,2.43210006,2.43210006,2.41149998,2.41149998
2019-04-15,2.43309999,2.43549991,2.42779994,2.43300009
2019-04-16,2.43300009,2.46099997,2.4302001,2.43280005
2019-04-17,2.43540001,2.43729997,2.42190003,2.42190003
2019-04-21,2.42700005,2.43709993,2.4217,2.43449998
2019-04-22,2.47420001,2.55620003,2.44320011,2.44580007
2019-04-23,2.44320011,2.47399998,2.4224999,2.4224999
2019-04-24,2.4224999,2.4302001,2.41720009,2.4224
2019-04-25,2.4224,2.4224,2.41420007,2.41680002
2019-04-28,2.41659999,2.4217,2.41659999,2.41659999
2019-04-29,2.43309999,2.43549991,2.42529988,2.42529988
2019-04-30,2.42529988,2.42770004,2.40459991,2.42000008
2019-05-01,2.41739988,2.43779993,2.41720009,2.42750001
2019-05-02,2.42750001,2.42750001,2.42190003,2.42700005
2019-05-05,2.42700005,2.42700005,2.41659999,2.41919994
2019-05-06,2.43050003,2.43050003,2.42529988,2.42779994
2019-05-07,2.42779994,2.43790007,2.4224999,2.4302001
2019-05-08,2.4302001,2.4302001,2.4224,2.42490005
2019-05-09,2.42490005,2.42490005,2.42190003,2.42440009
2019-05-12,2.42440009,2.44740009,2.40630007,2.40630007
2019-05-13,2.41000009,2.41499996,2.4073,2.4073
2019-05-14,2.40989995,2.41739988,2.40199995,2.40199995
2019-05-15,2.40459991,2.4224,2.39420009,2.39420009
2019-05-16,2.39669991,2.39669991,2.38599992,2.38599992
2019-05-19,2.38599992,2.40890002,2.3756001,2.3756001
2019-05-20,2.3756001,2.38930011,2.3756001,2.38680005
2019-05-21,2.38680005,2.3994,2.37120008,2.37120008
2019-05-22,2.37120008,2.39669991,2.35570002,2.36080003
2019-05-23,2.36080003,2.38330007,2.34229994,2.34229994
2019-05-27,2.35249996,2.37800002,2.3447001,2.34980011
2019-05-28,2.35750008,2.37890005,2.3506999,2.35579991
2019-05-29,2.35579991,2.37360001,2.34540009,2.37109995
2019-05-30,2.37109995,2.38860011,2.34500003,2.34750009
2019-06-02,2.34750009,2.37299991,2.32949996,2.33459997
2019-06-03,2.34969997,2.36240005,2.33929992,2.35730004
2019-06-04,2.35730004,2.35730004,2.33660007,2.34689999
2019-06-05,2.34940004,2.35960007,2.30819988,2.31329989
2019-06-06,2.31329989,2.33080006,2.26149988,2.27690005
2019-06-09,2.27950001,2.29990005,2.27929997,2.27929997
2019-06-10,2.27920008,2.28670001,2.26370001,2.26620007
2019-06-11,2.2816,2.28399992,2.21230006,2.21740007
2019-06-12,2.21740007,2.24029994,2.18140006,2.18400002
2019-06-13,2.18400002,2.19639993,2.17330003,2.17589998
2019-06-16,2.17589998,2.19109988,2.17580009,2.19109988
2019-06-17,2.22889996,2.22889996,2.2184999,2.2262001
2019-06-18,2.22869992,2.23119998,2.16950011,2.16950011
2019-06-19,2.16950011,2.18479991,2.1257,2.13599992
2019-06-20,2.13599992,2.13599992,2.1099,2.11249995
2019-06-23,2.11509991,2.12269998,2.1098001,2.11240005
2019-06-24,2.12870002,2.1414001,2.12599993,2.13619995
2019-06-25,2.13879991,2.15409994,2.13610005,2.14639997
2019-06-26,2.14639997,2.15400004,2.14109993,2.14369988
2019-06-27,2.14369988,2.14369988,2.09969997,2.09969997
2019-06-30,2.10739994,2.12779999,2.09699988,2.11750007
2019-07-01,2.12010002,2.2184999,2.12010002,2.20300007
2019-07-02,2.20560002,2.2105,2.1874001,2.2105
2019-07-04,2.2105,2.23320007,2.19980001,2.22289991
2019-07-07,2.22289991,2.2407999,2.2177,2.23819995
2019-07-08,2.27150011,2.27150011,2.24830008,2.25340009
2019-07-09,2.25340009,2.31750011,2.18149996,2.18149996
2019-07-10,2.18149996,2.23530006,2.1480999,2.1480999
2019-07-11,2.15070009,2.15540004,2.13750005,2.14260006
2019-07-14,2.14260006,2.15269995,2.13479996,2.13730001
2019-07-15,2.13730001,2.18009996,2.13730001,2.15680003
2019-07-16,2.15939999,2.17989993,2.12579989,2.12840009
2019-07-17,2.12840009,2.14109993,2.03579998,2.03839993
2019-07-18,2.04099989,2.07399988,2.03290009,2.07399988
2019-07-21,2.07139993,2.09190011,2.06360006,2.07649994
2019-07-22,2.08759999,2.10540009,2.07969999,2.10540009
2019-07-23,2.08999991,2.11039996,2.0848,2.09759998
2019-07-24,2.09759998,2.11290002,2.08979988,2.10770011
2019-07-25,2.10770011,2.12280011,2.10479999,2.12280011
2019-07-28,2.12280011,2.12779999,2.10470009,2.10730004
2019-07-29,2.11069989,2.11310005,2.09260011,2.09509993
2019-07-30,2.09509993,2.09509993,2.0230999,2.08730006
2019-07-31,2.06929994,2.09750009,2.06669998,2.08459997
2019-08-01,2.08459997,2.08940005,2.05859995,2.0611999
2019-08-04,2.06369996,2.06369996,2.00970006,2.01489997
2019-08-05,2.03570008,2.05100012,2.03049994,2.04329991
2019-08-06,2.04080009,2.05100012,2.00990009,2.01760006
2019-08-07,2.01760006,2.03279996,2.01239991,2.01239991
2019-08-08,2.01239991,2.01239991,1.99409997,1.99409997
2019-08-11,1.99670005,2.00679994,1.97350001,1.98380005
2019-08-12,1.98119998,2.02579999,1.98119998,2.00530005
2019-08-13,2.00530005,2.03850007,1.9461,1.94869995
2019-08-14,1.94869995,2.00259995,1.89209998,1.89209998
2019-08-15,1.89209998,1.9303,1.87129998,1.87129998
2019-08-18,1.86880004,1.91480005,1.86880004,1.90709996
2019-08-19,1.90709996,1.95140004,1.90709996,1.95140004
2019-08-20,1.95140004,1.97689998,1.94869995,1.97440004
2019-08-21,1.97689998,2.02040005,1.97679996,1.99220002
2019-08-22,1.99479997,2.03290009,1.95340002,1.96879995
2019-08-25,1.97140002,1.99689996,1.96360004,1.98660004
2019-08-26,1.9892,2.00539994,1.9892,1.99769998
2019-08-27,2.00020003,2.01810002,1.99240005,1.99240005
2019-08-28,1.99240005,1.99489999,1.98720002,1.99230003
2019-08-29,1.99489999,2.0868001,1.9842,1.98930001
2019-09-02,1.98930001,2.0302999,1.95840001,1.96360004
2019-09-03,1.97420001,1.97420001,1.96130002,1.96130002
2019-09-04,1.96130002,1.99960005,1.95869994,1.96370006
2019-09-05,1.96630001,2.00690007,1.95570004,1.95829999
2019-09-08,1.95570004,1.99909997,1.95560002,1.95819998
2019-09-09,1.95819998,1.96430004,1.95819998,1.96159995
2019-09-10,1.96159995,1.96159995,1.96150005,1.96150005
2019-09-11,1.96150005,1.98450005,1.94599998,1.96140003
2019-09-12,1.96140003,2.01749992,1.94060004,1.96370006
2019-09-15,1.96619999,2.00460005,1.95840001,1.99430001
2019-09-16,1.98740005,2.05410004,1.98469996,1.98469996
2019-09-17,1.98469996,2.01550007,1.92820001,1.97179997
2019-09-18,1.9461,2.05640006,1.91779995,1.93060005
2019-09-19,1.93060005,1.93060005,1.90719998,1.91489995
2019-09-22,1.91489995,1.91999996,1.90199995,1.90199995
2019-09-23,1.90460002,1.95140004,1.90460002,1.93079996
2019-09-24,1.9411,1.9411,1.88970006,1.89479995
2019-09-25,1.89989996,1.89989996,1.82799995,1.83060002
2019-09-26,1.82799995,1.83539999,1.79180002,1.79949999
2019-09-29,1.80470002,1.85070002,1.78659999,1.8276
2019-09-30,1.83790004,1.87450004,1.82060003,1.82060003
2019-10-01,1.83860004,1.83860004,1.80270004,1.80270004
2019-10-02,1.75660002,1.82560003,1.70029998,1.7105
2019-10-03,1.7105,1.73580003,1.70009995,1.7026
2019-10-06,1.7026,1.77149999,1.70000005,1.71790004
2019-10-07,1.71539998,1.74609995,1.69490004,1.74609995
2019-10-08,1.74870002,1.74870002,1.69480002,1.7076
2019-10-09,1.7076,1.76129997,1.67159998,1.68959999
2019-10-10,1.68959999,1.75590003,1.65339994,1.68669999
2019-10-14,1.68669999,1.72249997,1.66359997,1.67379999
2019-10-15,1.67439997,1.69219995,1.66400003,1.67429996
2019-10-16,1.66910005,1.73570001,1.65880001,1.67420006
2019-10-17,1.67420006,1.74319994,1.65600002,1.6688
2019-10-20,1.67139995,1.74049997,1.66359997,1.6688
2019-10-21,1.66159999,1.67439997,1.65900004,1.65900004
2019-10-22,1.65900004,1.67429996,1.65629995,1.65890002
2019-10-23,1.65890002,1.7306,1.65880001,1.67159998
2019-10-24,1.67159998,1.74059999,1.66630006,1.67400002
2019-10-27,1.67400002,1.68410003,1.64320004,1.64569998
2019-10-28,1.64320004,1.64320004,1.63909996,1.63909996
2019-10-29,1.63909996,1.63909996,1.63900006,1.63900006
2019-10-30,1.5905,1.60570002,1.54190004,1.54439998
2019-10-31,1.54700005,1.5596,1.52129996,1.52129996
2019-11-03,1.52639997,1.54419994,1.52119994,1.54419994
2019-11-04,1.55139995,1.55900002,1.55139995,1.55649996
2019-11-05,1.55649996,1.56159997,1.55639994,1.55639994
2019-11-06,1.56410003,1.57169998,1.55379999,1.56149995
2019-11-07,1.56149995,1.58940005,1.551,1.55859995
2019-11-11,1.55610001,1.62259996,1.54830003,1.57140005
2019-11-12,1.57650006,1.59749997,1.57179999,1.57430005
2019-11-13,1.57949996,1.67420006,1.56920004,1.57169998
2019-11-14,1.57169998,1.6688,1.56379998,1.56900001
2019-11-17,1.56900001,1.61500001,1.55859995,1.56120002
2019-11-18,1.57700002,1.57700002,1.56669998,1.56669998
2019-11-19,1.57190001,1.57190001,1.56920004,1.57179999
2019-11-20,1.57179999,1.61269999,1.56659997,1.57679999
2019-11-21,1.57679999,1.58940005,1.56900001,1.58940005
2019-11-24,1.58940005,1.6329,1.58679998,1.59189999
2019-11-25,1.59189999,1.60080004,1.59189999,1.60080004
2019-11-26,1.60839999,1.62360001,1.6006,1.60829997
2019-11-28,1.60829997,1.64380002,1.58249998,1.58249998
2019-12-01,1.58249998,1.62839997,1.57229996,1.57739997
2019-12-02,1.57739997,1.60010004,1.57739997,1.57949996
2019-12-03,1.57949996,1.5898,1.55639994,1.55639994
2019-12-04,1.55900002,1.5948,1.54349995,1.54610002
2019-12-05,1.54610002,1.58430004,1.52289999,1.52289999
2019-12-08,1.52289999,1.56630003,1.52279997,1.54579997
2019-12-09,1.54069996,1.56930006,1.54069996,1.56930006
2019-12-10,1.57190001,1.57190001,1.57179999,1.57179999
2019-12-11,1.56149995,1.66139996,1.5589,1.5589
2019-12-12,1.5589,1.58430004,1.55359995,1.56379998
2019-12-15,1.56379998,1.66110003,1.56130004,1.56630003
2019-12-16,1.58220005,1.58729994,1.57190001,1.57190001
2019-12-17,1.57700002,1.57700002,1.55900002,1.56149995
2019-12-18,1.56149995,1.66139996,1.56149995,1.57169998
2019-12-19,1.57169998,1.66630006,1.56920004,1.57659996
2019-12-22,1.58179998,1.67130005,1.57140005,1.57140005
2019-12-23,1.59239995,1.59739995,1.57690001,1.57690001
2019-12-25,1.58459997,1.59220004,1.57430005,1.58200002
2019-12-26,1.58200002,1.67649996,1.55869997,1.56130004
2019-12-29,1.55869997,1.65849996,1.54069996,1.54330003
2019-12-30,1.55400002,1.56410003,1.55400002,1.55639994
2020-01-01,1.55639994,1.56659997,1.53330004,1.53330004
2020-01-02,1.5359,1.55620003,1.50750005,1.52030003
2020-01-05,1.53050005,1.56120002,1.51769996,1.53820002
2020-01-06,1.5668,1.5668,1.54620004,1.54620004
2020-01-07,1.54620004,1.55649996,1.5359,1.54359996
2020-01-08,1.53849995,1.58200002,1.5359,1.5359
2020-01-09,1.53840005,1.58430004,1.53820002,1.53820002
2020-01-12,1.53820002,1.55350006,1.53559995,1.551
2020-01-13,1.57190001,1.57700002,1.56420004,1.56930006
2020-01-14,1.56930006,1.57700002,1.56669998,1.56920004
2020-01-15,1.56410003,1.61269999,1.55120003,1.55379999
2020-01-16,1.55120003,1.59710002,1.551,1.55859995
2020-01-20,1.56120002,1.60720003,1.54069996,1.54069996
2020-01-21,1.54069996,1.56159997,1.54069996,1.55130005
2020-01-22,1.55130005,1.57169998,1.54610002,1.55639994
2020-01-23,1.55639994,1.57659996,1.53050005,1.53310001
2020-01-26,1.53050005,1.55610001,1.52540004,1.551
2020-01-27,1.54840004,1.57700002,1.54840004,1.57190001
2020-01-28,1.58210003,1.58210003,1.55639994,1.55900002
2020-01-29,1.55639994,1.57169998,1.55120003,1.57169998
2020-01-30,1.56659997,1.57920003,1.551,1.55359995
2020-02-02,1.55869997,1.56379998,1.54840004,1.56379998
2020-02-03,1.57959998,1.58720005,1.57439995,1.57439995
2020-02-04,1.58469999,1.58469999,1.56149995,1.57179999
2020-02-05,1.56669998,1.57430005,1.56149995,1.56659997
2020-02-06,1.56659997,1.58179998,1.56130004,1.56130004
2020-02-09,1.56640005,1.57140005,1.55610001,1.57140005
2020-02-10,1.57449996,1.579,1.574,1.577
2020-02-11,1.577,1.5821,1.577,1.577
2020-02-12,1.577,1.602,1.572,1.59
2020-02-13,1.592,1.607,1.577,1.577
2020-02-16,1.5766,1.5766,1.5766,1.5766
2020-02-17,1.5766,1.597,1.574,1.577
2020-02-18,1.577,1.595,1.576,1.595
2020-02-19,1.595,1.602,1.574,1.579
2020-02-20,1.577,1.597,1.554,1.559
2020-02-23,1.5613,1.564,1.538,1.551
2020-02-24,1.548,1.556,1.531,1.536
2020-02-25,1.536,1.541,1.51,1.515
2020-02-26,1.515,1.526,1.418,1.439
2020-02-27,1.439,1.495,1.275,1.298
2020-03-01,1.2849,1.351,1.144,1.211
2020-03-02,1.208,1.243,0.927,0.953
2020-03-03,0.953,0.976,0.708,0.731
2020-03-04,0.736,0.759,0.617,0.625
2020-03-05,0.627,0.726,0.429,0.518
2020-03-08,0.48,0.579,0.264,0.393
2020-03-09,0.388,0.469,0.378,0.469
2020-03-10,0.459,0.475,0.391,0.426
2020-03-11,0.4275,0.569,0.409,0.569
2020-03-12,0.569,0.569,0.264,0.287
2020-03-15,0.193,0.411,0.137,0.216
2020-03-16,0.2594,0.37,0.2,0.205
2020-03-17,0.205,0.228,0.063,0.063
2020-03-18,0.063,0.063,0.035,0.048
2020-03-19,0.053,0.061,0.033,0.048
2020-03-22,0.0356,0.043,0.02,0.02
2020-03-23,0.02,0.038,0.02,0.028
2020-03-24,0.03,0.03,-0.048,-0.038
2020-03-25,-0.038,-0.018,-0.038,-0.02
2020-03-26,-0.03,-0.03,-0.043,-0.035
2020-03-29,-0.035,0.079,-0.035,0.074
2020-03-30,0.058,0.147,0.058,0.139
2020-03-31,0.137,0.172,0.074,0.101
2020-04-01,0.0864,0.104,0.071,0.089
2020-04-02,0.0966,0.165,0.096,0.101
2020-04-05,0.1068,0.157,0.091,0.117
2020-04-06,0.127,0.175,0.109,0.175
2020-04-07,0.178,0.208,0.1475,0.198
2020-04-08,0.193,0.243,0.18,0.243
2020-04-09,0.234,0.234,0.234,0.234
2020-04-12,0.284,0.304,0.231,0.236
2020-04-13,0.231,0.304,0.195,0.195
2020-04-14,0.198,0.238,0.15,0.16
2020-04-15,0.193,0.193,0.145,0.152
2020-04-16,0.15,0.17,0.122,0.137
2020-04-19,0.122,0.162,0.101,0.109
2020-04-20,0.106,0.1322,0.106,0.109
2020-04-21,0.119,0.142,0.104,0.106
2020-04-22,0.112,0.134,0.106,0.114
2020-04-23,0.119,0.132,0.106,0.122
2020-04-26,0.129,0.142,0.114,0.119
2020-04-27,0.1322,0.137,0.106,0.106
2020-04-28,0.104,0.127,0.101,0.101
2020-04-29,0.112,0.134,0.094,0.106
2020-04-30,0.109,0.127,0.104,0.117
2020-05-03,0.1068,0.137,0.104,0.106
2020-05-04,0.106,0.137,0.101,0.122
2020-05-05,0.137,0.147,0.112,0.119
2020-05-06,0.122,0.142,0.106,0.117
2020-05-07,0.106,0.132,0.106,0.117
2020-05-10,0.117,0.137,0.109,0.119
2020-05-11,0.117,0.157,0.117,0.134
2020-05-12,0.132,0.147,0.122,0.127
2020-05-13,0.132,0.147,0.117,0.124
2020-05-14,0.124,0.142,0.119,0.119
2020-05-17,0.122,0.139,0.117,0.117
2020-05-18,0.119,0.152,0.119,0.129
2020-05-19,0.134,0.147,0.122,0.122
2020-05-20,0.127,0.15,0.122,0.129
2020-05-21,0.129,0.147,0.122,0.124
2020-05-24,0.122,0.122,0.122,0.122
2020-05-25,0.122,0.147,0.122,0.132
2020-05-26,0.129,0.147,0.129,0.147
2020-05-27,0.147,0.167,0.142,0.15
2020-05-28,0.15,0.17,0.142,0.147
2020-05-31,0.1424,0.165,0.139,0.142
2020-06-01,0.155,0.172,0.15,0.152
2020-06-02,0.1572,0.162,0.152,0.152
2020-06-03,0.157,0.18,0.15,0.152
2020-06-04,0.152,0.167,0.152,0.157
2020-06-07,0.1572,0.17,0.157,0.17
2020-06-08,0.167,0.193,0.167,0.172
2020-06-09,0.172,0.178,0.172,0.172
2020-06-10,0.178,0.188,0.165,0.18
2020-06-11,0.18,0.193,0.165,0.175
2020-06-14,0.1627,0.185,0.1627,0.17
2020-06-15,0.1724,0.193,0.172,0.172
2020-06-16,0.1724,0.178,0.172,0.178
2020-06-17,0.1674,0.233,0.155,0.157
2020-06-18,0.157,0.175,0.152,0.155
2020-06-21,0.175,0.18,0.147,0.152
2020-06-22,0.1572,0.172,0.152,0.152
2020-06-23,0.1572,0.1572,0.152,0.157
2020-06-24,0.147,0.193,0.142,0.145
2020-06-25,0.147,0.162,0.142,0.145
2020-06-28,0.142,0.162,0.137,0.137
2020-06-29,0.139,0.162,0.137,0.147
2020-06-30,0.1471,0.157,0.142,0.142
2020-07-01,0.1471,0.162,0.142,0.147
2020-07-02,0.142,0.142,0.142,0.142
2020-07-05,0.142,0.15,0.142,0.145
2020-07-06,0.147,0.167,0.145,0.15
2020-07-07,0.1526,0.1526,0.147,0.147
2020-07-08,0.152,0.193,0.134,0.134
